datetime,temperature,precipitation,wind_speed,humidity,radiation,total_cloudiness,visibility,ground_temp
2020-08-08 22:00,24.4,,1.2,99,,10,,24.5
2020-08-08 23:00,24.1,,0.8,99,,10,,24.4
2020-08-09 0:00,23.6,,0.3,99,,10,,24.3
2020-08-09 1:00,23.6,0,0.7,99,,10,,24.1
2020-08-09 2:00,23.9,0.7,0.6,99,,10,,24.2
2020-08-09 3:00,23.5,3,0.3,99,,10,,24.1
2020-08-09 4:00,23.8,1.8,0.4,99,,10,,24.2
2020-08-09 5:00,24.3,0.3,0.9,99,,10,,24.3
2020-08-09 6:00,24.9,,1.6,99,0,9,,24.1
2020-08-09 7:00,25.4,,1.7,99,0,9,,25
2020-08-09 8:00,26.1,,1.3,99,0,10,,26.5
2020-08-09 9:00,27.1,,1.2,99,0.3,10,,28.8
2020-08-09 10:00,29,0,1.6,91,0.5,10,,32.9
2020-08-09 11:00,29.3,,1.3,86,0.7,10,,32.9
2020-08-09 12:00,29.9,,0.8,81,0.5,,,34.2
2020-08-09 13:00,31.2,,0.9,73,0.9,8,,37.2
2020-08-09 14:00,31.8,,1.3,70,1,7,,38.1
2020-08-09 15:00,31.7,,2.2,69,0.9,7,,37.2
2020-08-09 16:00,31.4,,1.7,70,1,6,,37
2020-08-09 17:00,30.7,,1.5,73,1,5,,34.5
2020-08-09 18:00,30.2,,0.9,75,0.9,7,,31.3
2020-08-09 19:00,28.8,,0.9,81,0.1,7,,28.5
2020-08-09 20:00,28.4,,1,85,0,6,,27
2020-08-09 21:00,27.7,,0.9,90,,7,,26.5
2020-08-09 22:00,27.1,,0.8,97,,7,,26.4
2020-08-09 23:00,27,,1,97,,7,,26.2
2020-08-10 0:00,26.9,,1,97,,5,,26
2020-08-10 1:00,26.8,,1.4,98,,5,,25.6
2020-08-10 2:00,26.6,,1.7,98,,5,,25.7
2020-08-10 3:00,26.4,0,2.1,99,,5,,25.8
2020-08-10 4:00,26.2,0,1.7,99,,7,,25.8
2020-08-10 5:00,25.6,0,0.4,99,,7,,25.5
2020-08-10 6:00,25.1,,0.8,99,0,6,,25.4
2020-08-10 7:00,25.1,1.6,0.2,99,0,10,,26.2
2020-08-10 8:00,25,10.1,0.4,99,0,10,,26
2020-08-10 9:00,25.1,8.5,0.3,99,0,10,,26
2020-08-10 10:00,25.1,14.4,0.2,99,0,10,,26.3
2020-08-10 11:00,26.9,0.2,0.8,99,0.1,8,,31.2
2020-08-10 12:00,27.6,0,1.2,99,0.1,10,,31.3
2020-08-10 13:00,26.7,0.8,0.2,99,0,10,,29.6
2020-08-10 14:00,26.1,21.1,0.7,99,0,10,,28.1
2020-08-10 15:00,26.4,0.7,0.5,99,0,10,,28.6
2020-08-10 16:00,26.3,0.1,0.2,99,0,10,,28.1
2020-08-10 17:00,25.5,12.5,1.3,99,0,10,,27
2020-08-10 18:00,23.6,23.6,2.2,99,0,10,,25.2
2020-08-10 19:00,23.7,5.7,0.5,99,0,10,,25.1
2020-08-10 20:00,23.7,1,0.4,99,0,10,,25
2020-08-10 21:00,23.6,,0.3,99,,10,,25
2020-08-10 22:00,23.6,0.4,0.1,99,,10,,25
2020-08-10 23:00,23.4,0.1,0.7,99,,6,,24.9
2020-08-11 0:00,23.7,6.8,0.5,99,,10,,24.8
2020-08-11 1:00,23.8,3.4,0.6,99,,10,,24.8
2020-08-11 2:00,23.6,0.3,0.2,99,,6,,24.5
2020-08-11 3:00,23.6,,0.5,99,,3,,24.2
2020-08-11 4:00,23.5,,0.5,99,,7,,24
2020-08-11 5:00,23.2,,0.5,99,,6,,23.9
2020-08-11 6:00,23.3,,0.4,99,0,6,,23.7
2020-08-11 7:00,24.2,,0.1,99,0.5,4,,24.7
2020-08-11 8:00,26.8,,0.2,99,1,5,,27.3
2020-08-11 9:00,28.4,,1.2,95,1,8,,31.2
2020-08-11 10:00,27.8,0,1.1,97,0.1,10,,29.8
2020-08-11 11:00,28.2,,0.6,93,0,10,,30.2
2020-08-11 12:00,29.5,,0.7,91,0,10,,32
2020-08-11 13:00,28.8,,0.2,94,0.1,10,,30.7
2020-08-11 14:00,26.1,2.4,1.4,99,0,10,,30.1
2020-08-11 15:00,27.1,,0.9,99,0,10,,30.5
2020-08-11 16:00,25.8,3.9,0.7,99,0,10,,28.9
2020-08-11 17:00,24.9,6.5,0.1,99,0,10,,27.3
2020-08-11 18:00,25.2,14,0.6,99,0.1,10,,28.2
2020-08-11 19:00,24.9,,0.1,99,0,10,,27.1
2020-08-11 20:00,24.5,0,0.8,99,0,10,,26.5
2020-08-11 21:00,24.6,0.4,0.1,99,,10,,26.2
2020-08-11 22:00,24.7,2.1,0.7,99,,10,,25.9
2020-08-11 23:00,24.6,4.2,0,99,,10,,25.8
2020-08-12 0:00,24.3,,0.3,99,,7,,25.4
2020-08-12 1:00,24.3,,0.6,99,,8,,25.5
2020-08-12 2:00,24.3,,0.1,99,,9,,25.4
2020-08-12 3:00,24,,0.7,99,,4,,25.1
2020-08-12 4:00,23.9,,0.6,99,,6,,25
2020-08-12 5:00,24.1,,0.1,99,,6,,25
2020-08-12 6:00,23.8,,0.7,99,0,6,,25
2020-08-12 7:00,24.1,,0,99,0,9,,25.8
2020-08-12 8:00,25.4,,0.5,99,0.1,10,,27.5
2020-08-12 9:00,27.3,,0.7,99,0.4,9,,31.3
2020-08-12 10:00,28.9,,0.5,98,0.7,8,,33.7
2020-08-12 11:00,29.6,,0.6,93,0.3,8,,33.4
2020-08-12 12:00,29.5,,1.7,97,0.1,9,,32.7
2020-08-12 13:00,29.9,0,2,92,0.4,,,34.1
2020-08-12 14:00,28.1,0.5,0.9,99,0.1,,,31.4
2020-08-12 15:00,29.8,0.1,0.3,97,0.5,8,,35.7
2020-08-12 16:00,30.4,,0.7,96,0.3,10,,34.4
2020-08-12 17:00,31.1,,0.7,93,0.4,10,,35
2020-08-12 18:00,29.8,,0.7,99,0.1,8,,31.5
2020-08-12 19:00,28.4,,0,99,0,7,,30
2020-08-12 20:00,28.2,,0.2,99,0,5,,29.1
2020-08-12 21:00,27.2,0,0.6,99,,9,,28.3
2020-08-12 22:00,27.2,0,0.1,99,,9,,28
2020-08-12 23:00,26.8,0,0.6,99,,9,,27.8
2020-08-13 0:00,27,,0.3,99,,8,,27.6
2020-08-13 1:00,26.3,,0.6,99,,9,,27.2
2020-08-13 2:00,26.4,,0.5,99,,10,,27.2
2020-08-13 3:00,25.8,,0.3,99,,5,,26.7
2020-08-13 4:00,25.1,,0.9,99,,7,,26
2020-08-13 5:00,24.6,,0.2,99,,5,,25.7
2020-08-13 6:00,24.3,,0.8,99,0,5,,25.3
2020-08-13 7:00,25.2,,0.6,99,0.5,7,,26
2020-08-13 8:00,26.8,,0.9,99,0.9,7,,27.8
2020-08-13 9:00,27.9,,0.4,98,0.9,7,,31.4
2020-08-13 10:00,29.4,,0.7,88,0.9,4,,34.4
2020-08-13 11:00,30.4,,1,79,0.8,6,,37.4
2020-08-13 12:00,31.5,,1,82,0.8,6,,37.6
2020-08-13 13:00,32.8,,1.3,75,1,7,,40.3
2020-08-13 14:00,32.2,,0.8,79,0.8,7,,38.3
2020-08-13 15:00,32.6,,0.4,74,0.4,6,,37
2020-08-13 16:00,33.4,,0.4,68,0.8,6,,39
2020-08-13 17:00,33.5,,0.9,68,1,5,,37.2
2020-08-13 18:00,31.9,,1.3,77,0.9,3,,33.8
2020-08-13 19:00,30.8,,0.8,86,0.4,4,,30.8
2020-08-13 20:00,28.7,,0.6,98,0,5,,29.4
2020-08-13 21:00,27.9,,0.4,99,,3,,28.5
2020-08-13 22:00,27.5,,0.3,99,,4,,27.9
2020-08-13 23:00,28,,0.9,99,,3,,27.5
2020-08-14 0:00,26.6,,0.4,99,,3,,27.1
2020-08-14 1:00,26.1,,0.4,99,,4,,26.6
2020-08-14 2:00,25.5,,0.6,99,,4,,26.3
2020-08-14 3:00,25.3,,1,99,,5,,26
2020-08-14 4:00,24.9,,0.8,99,,5,,25.8
2020-08-14 5:00,24.7,,0.2,99,,5,,25.5
2020-08-14 6:00,24.4,,0.6,99,0,3,,25.2
2020-08-14 7:00,25.5,,0.8,99,0.6,4,,25.9
2020-08-14 8:00,27.8,,0.7,97,1,5,,28
2020-08-14 9:00,29.2,,0.6,85,1,5,,32.6
2020-08-14 10:00,30.5,,0.7,79,1,5,,36
2020-08-14 11:00,32.3,,0.7,78,0.9,8,,38.6
2020-08-14 12:00,32.1,,0.7,76,0.9,7,,39.6
2020-08-14 13:00,32.3,,0.8,79,0.7,7,,38.6
2020-08-14 14:00,32.9,,2.5,68,0.3,8,,36.6
2020-08-14 15:00,32.6,,1.3,77,0.5,,,36.3
2020-08-14 16:00,32.9,,0.8,78,0.4,7,,36.3
2020-08-14 17:00,33.3,,1.7,64,1,7,,36.4
2020-08-14 18:00,32.4,,0.7,71,0.9,7,,33.4
2020-08-14 19:00,29.5,,1,90,0.2,6,,30.7
2020-08-14 20:00,28.4,,1.4,93,0,,,28.9
2020-08-14 21:00,27.8,,0.8,97,,,,28.2
2020-08-14 22:00,27.4,,0.5,99,,7,,27.7
2020-08-14 23:00,26.9,,0.4,99,,10,,27.4
2020-08-15 0:00,26.8,,0.6,99,,9,,27.3
2020-08-15 1:00,26.7,,0.6,99,,9,,27
2020-08-15 2:00,26.1,,0.7,99,,8,,26.6
2020-08-15 3:00,25.6,,0.5,99,,6,,26.2
2020-08-15 4:00,25.3,,0.7,99,,4,,25.9
2020-08-15 5:00,25,,0.5,99,,3,,25.6
2020-08-15 6:00,24.8,,0.7,99,0,4,,25.5
2020-08-15 7:00,26.1,,0.2,99,0.5,3,,26.2
2020-08-15 8:00,28.9,,0,97,1,3,,28.5
2020-08-15 9:00,30.1,,0.9,85,1,3,,33.2
2020-08-15 10:00,31.6,,0.6,77,1,5,,36.6
2020-08-15 11:00,32.9,,1.6,66,1,7,,39.3
2020-08-15 12:00,33.4,,1.4,65,0.9,7,,41.8
2020-08-15 13:00,33.9,,1.5,66,1,8,,45.9
2020-08-15 14:00,34.5,,1,70,0.9,7,,45.6
2020-08-15 15:00,34.4,,1.1,68,0.9,5,,45.3
2020-08-15 16:00,33.7,,1.5,71,1,7,,43.4
2020-08-15 17:00,34,,1.1,69,1,7,,42.3
2020-08-15 18:00,33.2,,1.2,72,0.9,7,,38.3
2020-08-15 19:00,30.8,,0.9,91,0.5,7,,34.6
2020-08-15 20:00,29.3,,1.2,98,0,8,,32
2020-08-15 21:00,28.4,,1.3,99,,8,,30.5
2020-08-15 22:00,27.6,,0.9,99,,5,,29.4
2020-08-15 23:00,27.1,,0.9,99,,4,,28.6
2020-08-16 0:00,26.5,,0.8,99,,0,,27.9
2020-08-16 1:00,25.8,,0.9,99,,2,,27.3
2020-08-16 2:00,25.3,,0.9,99,,3,,26.8
2020-08-16 3:00,24.9,,0.7,99,,6,,26.4
2020-08-16 4:00,24.5,,0.6,99,,7,,25.9
2020-08-16 5:00,24.3,,0.8,99,,6,,25.4
2020-08-16 6:00,23.8,,0.7,99,0,7,,24.9
2020-08-16 7:00,24.2,,0.2,99,0.3,7,,25.3
2020-08-16 8:00,26.3,,0.5,99,0.9,6,,27.4
2020-08-16 9:00,28.1,,0.5,94,1,2,,32.8
2020-08-16 10:00,30,,0.5,78,1,0,,37.4
2020-08-16 11:00,30.7,,0.5,71,1,4,,39.7
2020-08-16 12:00,32.1,,1.1,64,1,3,,44.5
2020-08-16 13:00,33.3,,1.2,63,1,4,,47.7
2020-08-16 14:00,34,,1.4,69,1,3,,49.2
2020-08-16 15:00,33.5,,1.6,64,1,2,,48.7
2020-08-16 16:00,33.2,,1.6,64,0.8,3,,44.9
2020-08-16 17:00,33,,1.3,67,1,2,,42.7
2020-08-16 18:00,32.2,,1,71,0.9,3,,37.9
2020-08-16 19:00,30,,0.8,85,0.5,3,,33.8
2020-08-16 20:00,28.1,,0.8,94,0,3,,31.4
2020-08-16 21:00,27.2,,1.1,98,,2,,29.9
2020-08-16 22:00,26.6,,1.3,99,,3,,28.9
2020-08-16 23:00,27,,1.5,99,,3,,28.2
2020-08-17 0:00,26.4,,1.2,99,,3,,27.6
2020-08-17 1:00,25.9,,0.7,99,,5,,27.1
2020-08-17 2:00,25.4,,0.5,99,,6,,26.5
2020-08-17 3:00,25.1,,0.4,99,,5,,25.9
2020-08-17 4:00,24.2,,0,99,,4,,25.4
2020-08-17 5:00,23.8,,0.1,99,,7,,25.1
2020-08-17 6:00,23.8,,0.4,99,0,6,,24.9
2020-08-17 7:00,24.9,,0,99,0.2,6,,25.9
2020-08-17 8:00,26.2,,0.1,99,0.5,6,,27.5
2020-08-17 9:00,28.3,,0.4,89,1,7,,33.1
2020-08-17 10:00,29.2,,1.5,77,0.9,7,,37.6
2020-08-17 11:00,29.4,,1.4,75,1,6,,39.8
2020-08-17 12:00,31.2,,1.2,68,1,6,,44.1
2020-08-17 13:00,32.2,,1.6,68,1,6,,48
2020-08-17 14:00,32.3,,1.3,68,1,6,,48.1
2020-08-17 15:00,32.4,,1.1,64,1,6,,48.6
2020-08-17 16:00,32.5,,1.2,65,1,6,,46.7
2020-08-17 17:00,32.5,,1,68,1,6,,42.7
2020-08-17 18:00,31.4,,1,72,0.9,6,,37.4
2020-08-17 19:00,28.9,,1.8,94,0.4,6,,33.3
2020-08-17 20:00,27.7,,1.5,98,0,6,,30.9
2020-08-17 21:00,26.7,,0.6,99,,5,,29.4
2020-08-17 22:00,26.1,,0.6,99,,2,,28.4
2020-08-17 23:00,25.2,,0.7,99,,2,,27.6
2020-08-18 0:00,25.2,,0.8,99,,2,,26.9
2020-08-18 1:00,24.9,,0.2,99,,2,,26.4
2020-08-18 2:00,24.4,,0.3,99,,1,,25.9
2020-08-18 3:00,23.9,,0.4,99,,2,,25.7
2020-08-18 4:00,24.3,,0.5,99,,4,,26
2020-08-18 5:00,24.1,,0.5,99,,7,,25.9
2020-08-18 6:00,23.8,,0.3,99,0,4,,25.3
2020-08-18 7:00,24.4,,0.3,99,0.2,3,,25.8
2020-08-18 8:00,26.6,,0.7,99,1,4,,28.2
2020-08-18 9:00,29.4,,1.3,90,1,2,,33.6
2020-08-18 10:00,30.4,,1.6,84,1,0,,39.2
2020-08-18 11:00,30.7,,1.2,75,0.9,0,,42.9
2020-08-18 12:00,31.9,,1.5,70,0.9,4,,46.6
2020-08-18 13:00,32.2,,1.6,67,1,3,,50
2020-08-18 14:00,32.9,,1.1,63,1,0,,50.9
2020-08-18 15:00,33.6,,1.3,61,1,1,,50.6
2020-08-18 16:00,33.5,,1.2,59,1,0,,48.1
2020-08-18 17:00,33.2,,1.2,65,1,0,,44.1
2020-08-18 18:00,32,,1.2,70,0.9,0,,38.1
2020-08-18 19:00,29,,1.8,92,0.4,0,,33.5
2020-08-18 20:00,28.1,,1.3,96,0,0,,31
2020-08-18 21:00,26.8,,0.6,99,,0,,29.5
2020-08-18 22:00,26.2,,0.9,99,,0,,28.4
2020-08-18 23:00,25.7,,0.2,99,,0,,27.5
2020-08-19 0:00,25.2,,0.6,99,,0,,26.9
2020-08-19 1:00,24.9,,0.5,99,,0,,26.3
2020-08-19 2:00,24.2,,0.1,99,,0,,25.7
2020-08-19 3:00,24.1,,0.4,99,,0,,25.3
2020-08-19 4:00,23.7,,0.3,99,,0,,24.9
2020-08-19 5:00,23.8,,0.7,99,,1,,24.8
2020-08-19 6:00,23.4,,0.4,99,0,0,,24.5
2020-08-19 7:00,25.1,,0.7,99,0.4,0,,25.6
2020-08-19 8:00,27.6,,1.4,96,1,0,,28.6
2020-08-19 9:00,28.3,,1.4,88,1,0,,34.3
2020-08-19 10:00,29.8,,1.5,79,1,1,,39.9
2020-08-19 11:00,31.5,,1.6,69,1,0,,44.6
2020-08-19 12:00,32.5,,0.8,60,1,2,,48.5
2020-08-19 13:00,33.3,,1,57,1,0,,52.2
2020-08-19 14:00,34.2,,1.1,54,1,0,,53.8
2020-08-19 15:00,34.5,,1.2,56,1,0,,53.3
2020-08-19 16:00,33.9,,1.3,55,1,0,,50.6
2020-08-19 17:00,33.6,,1.3,62,1,0,,46.6
2020-08-19 18:00,32.2,,1,66,0.9,2,,40.4
2020-08-19 19:00,29.5,,1.4,88,0.4,0,,34.8
2020-08-19 20:00,28.4,,1.6,91,0,2,,31.7
2020-08-19 21:00,27.9,,0.4,92,,2,,30
2020-08-19 22:00,26.9,,0.1,97,,2,,28.8
2020-08-19 23:00,26.2,,0.9,99,,1,,27.9
2020-08-20 0:00,25.5,,0.3,99,,3,,27.1
2020-08-20 1:00,25.1,,0.4,99,,1,,26.6
2020-08-20 2:00,24.8,,0.6,99,,0,,26
2020-08-20 3:00,24.4,,0.5,99,,0,,25.5
2020-08-20 4:00,24,,0.3,99,,1,,25
2020-08-20 5:00,23.5,,0.5,99,,0,,24.5
2020-08-20 6:00,23.8,,0.7,99,0,1,,24.4
2020-08-20 7:00,24.4,,0.4,99,0.4,0,,25.4
2020-08-20 8:00,26.5,,0.3,99,1,0,,29
2020-08-20 9:00,28.8,,1.4,86,1,0,,35
2020-08-20 10:00,29.1,,1.2,77,1,0,,40.9
2020-08-20 11:00,30.5,,1.1,74,1,0,,45.4
2020-08-20 12:00,31.6,,1.7,65,1,2,,48.3
2020-08-20 13:00,32.3,,0.7,59,1,0,,52.5
2020-08-20 14:00,33.3,,0.6,53,1,0,,54.1
2020-08-20 15:00,34.3,,0.6,,1,0,,53.7
2020-08-20 16:00,34.1,,1.1,,1,0,,51.4
2020-08-20 17:00,33.7,,0.6,,1,0,,47.3
2020-08-20 18:00,31.7,,1.2,,0.9,0,,40.8
2020-08-20 19:00,29.1,,0.8,,0.4,0,,34.8
2020-08-20 20:00,27.7,,1,,0,1,,31.7
2020-08-20 21:00,27,,0.8,,,2,,30.1
2020-08-20 22:00,26.2,,0.8,,,2,,29
2020-08-20 23:00,26.4,,1.7,,,3,,28.9
2020-08-21 0:00,26.3,,1.1,,,2,,28.5
2020-08-21 1:00,25.3,,1,,,2,,27.5
2020-08-21 2:00,24.7,,1.1,,,2,,26.7
2020-08-21 3:00,24.2,,0.5,,,2,,26.1
2020-08-21 4:00,23.7,,0.7,,,2,,25.5
2020-08-21 5:00,23.4,,0.7,,,1,,25.1
2020-08-21 6:00,23.3,,0.6,,0,5,,24.8
2020-08-21 7:00,24.3,,0.2,,0,1,,26.4
2020-08-21 8:00,25,,0.4,,0,1,,28.1
2020-08-21 9:00,25.7,,0.6,,0,1,,29.9
2020-08-21 10:00,27.1,,0.4,,0.1,7,,34.2
2020-08-21 11:00,28.7,,1,,0.5,7,,40.1
2020-08-21 12:00,29.6,,0.9,,0.5,7,,41.9
2020-08-21 13:00,30.4,,0.7,,0.6,6,,45.1
2020-08-21 14:00,31.6,,1.2,,0.9,6,,49.2
2020-08-21 15:00,33.6,,0.8,,1,2,,51.2
2020-08-21 16:00,33.2,,1.5,,1,0,,49
2020-08-21 17:00,32.3,,1.3,,1,0,,45.5
2020-08-21 18:00,30.8,,0.7,62,0.9,0,,39.5
2020-08-21 19:00,28.8,,0.6,69,0.4,0,,33.8
2020-08-21 20:00,27,,0.9,81,0,1,,30.9
2020-08-21 21:00,28.7,,1.1,70,,1,,29.5
2020-08-21 22:00,26.8,,1.3,78,,2,,28.5
2020-08-21 23:00,25.5,,2.3,80,,5,,27.5
2020-08-22 0:00,25.2,,1.1,81,,4,,26.8
2020-08-22 1:00,24.6,,1.2,83,,7,,26.5
2020-08-22 2:00,25.1,,1,81,,8,,27.1
2020-08-22 3:00,25.2,,1.9,77,,8,,27.1
2020-08-22 4:00,24.5,,0.9,83,,8,,26.7
2020-08-22 5:00,24.6,,0.3,82,,10,,26.7
2020-08-22 6:00,24.3,,0.7,86,0,10,,26.8
2020-08-22 7:00,25,,0.8,79,0,9,,27.6
2020-08-22 8:00,25.2,,1.2,79,0,10,,28.5
2020-08-22 9:00,26.5,,1,74,0,9,,32.1
2020-08-22 10:00,26.4,,1.4,75,0,8,,32.6
2020-08-22 11:00,28.8,,1.6,64,0.9,6,,42.6
2020-08-22 12:00,28.9,,1,63,0.5,9,,44.2
2020-08-22 13:00,29.1,,1.3,61,0.4,8,,43.4
2020-08-22 14:00,30.5,,1.4,55,0.7,7,,48.1
2020-08-22 15:00,29.3,,1,59,0.3,8,,41.2
2020-08-22 16:00,27.5,,1,72,0,10,,35.3
2020-08-22 17:00,27.4,0,0.4,71,0,10,,33
2020-08-22 18:00,27.3,,0.4,75,0,10,,32.4
2020-08-22 19:00,27.1,0,0.5,71,0,10,,30.6
2020-08-22 20:00,26.1,0,1.4,79,0,8,,29.3
2020-08-22 21:00,25.7,,0.8,80,,8,,28.4
2020-08-22 22:00,25,,0.7,83,,5,,27.3
2020-08-22 23:00,24.6,,0.9,85,,6,,26.7
2020-08-23 0:00,24.9,,0.5,83,,7,,27
2020-08-23 1:00,24.5,0,1,86,,8,,26.9
2020-08-23 2:00,23.5,1.4,0.8,95,,6,,25.6
2020-08-23 3:00,23.3,,0.7,96,,7,,25.2
2020-08-23 4:00,23.4,,0.6,97,,9,,25.2
2020-08-23 5:00,23.5,0,0.3,97,,9,,25.3
2020-08-23 6:00,23.1,0,0.3,96,0,6,,24.6
2020-08-23 7:00,23.6,,0.1,95,0,3,,25.5
2020-08-23 8:00,24.8,,0.4,88,0.4,4,,28.6
2020-08-23 9:00,26.6,,0.4,84,0.6,2,,31.3
2020-08-23 10:00,26.3,,1.3,81,0.3,8,,31.4
2020-08-23 11:00,27.9,,1.1,69,1,7,,41
2020-08-23 12:00,28.7,,0.7,63,0.8,6,,43.2
2020-08-23 13:00,30.3,,1,57,0.9,6,,45.4
2020-08-23 14:00,31.1,,1.7,54,0.9,4,,48
2020-08-23 15:00,30.7,,1.2,51,0.9,1,,47.8
2020-08-23 16:00,31.3,,0.6,51,1,0,,46
2020-08-23 17:00,31.7,,1.1,49,1,1,,43.3
2020-08-23 18:00,29.6,,0.5,59,0.8,3,,37.5
2020-08-23 19:00,27.6,,1.3,71,0,6,,33
2020-08-23 20:00,26.7,,0.6,74,0,4,,30.2
2020-08-23 21:00,26.1,,1.2,78,,8,,29.3
2020-08-23 22:00,25.5,,0.4,79,,7,,28.4
2020-08-23 23:00,24.6,,1,83,,5,,27.3
2020-08-24 0:00,23.9,,0.9,86,,3,,26.3
2020-08-24 1:00,23.5,,0.8,88,,3,,25.6
2020-08-24 2:00,23,,0.7,90,,4,,25.1
2020-08-24 3:00,23.1,,0.6,90,,5,,24.9
2020-08-24 4:00,22.8,,0.6,92,,4,,24.5
2020-08-24 5:00,22.7,,1,93,,5,,24.2
2020-08-24 6:00,22.5,,0.8,94,0,3,,24
2020-08-24 7:00,23.3,,0.4,91,0,5,,25.9
2020-08-24 8:00,24.6,,0.2,83,0,3,,28.5
2020-08-24 9:00,26,,0.3,78,0.3,4,,32.6
2020-08-24 10:00,27.4,,2.2,73,0.6,7,,35.1
2020-08-24 11:00,29.1,,1.5,68,0.7,7,,38.7
2020-08-24 12:00,30.7,,1.4,64,0.5,5,,42.7
2020-08-24 13:00,31.1,,2.3,60,0.9,6,,48.2
2020-08-24 14:00,31.3,,0.6,60,0.6,5,,43.6
2020-08-24 15:00,32.5,,0.5,55,0.8,6,,47.9
2020-08-24 16:00,32.5,,0.6,53,1,6,,46.9
2020-08-24 17:00,31.9,,1.1,57,1,4,,43.2
2020-08-24 18:00,31,,0.9,61,0.9,2,,38.2
2020-08-24 19:00,29.7,,0.6,66,0.3,4,,33.7
2020-08-24 20:00,27.6,,0.8,77,0,4,,30.8
2020-08-24 21:00,26.9,,0.9,81,,3,,29.4
2020-08-24 22:00,26.3,,0.3,83,,3,,28.2
2020-08-24 23:00,27.2,,0.8,78,,3,,27.4
2020-08-25 0:00,27.5,,0.9,76,,3,,27.1
2020-08-25 1:00,24.9,,0.5,89,,4,,26.3
2020-08-25 2:00,25.1,,0.7,88,,4,,25.7
2020-08-25 3:00,24,,0.5,92,,6,,25.2
2020-08-25 4:00,23.8,,1.1,93,,7,,24.8
2020-08-25 5:00,23.3,,0.7,93,,5,,24.3
2020-08-25 6:00,23.1,,0.7,93,0,5,,24
2020-08-25 7:00,23.6,,0.8,91,0.1,5,,24.6
2020-08-25 8:00,26.2,,0.2,80,1,4,,28.9
2020-08-25 9:00,29.2,,1.1,69,1,3,,35
2020-08-25 10:00,30.3,,1.2,62,1,2,,41.2
2020-08-25 11:00,31.7,,1.5,57,1,2,,46.8
2020-08-25 12:00,32,,1.4,54,1,6,,51.8
2020-08-25 13:00,33,,1.7,51,1,5,,54.6
2020-08-25 14:00,32.9,,2.8,52,0.9,7,,54
2020-08-25 15:00,32.6,,1.4,54,0.4,8,,46.9
2020-08-25 16:00,32.4,,1.8,59,0.2,8,,43.7
2020-08-25 17:00,32.5,0,0.8,60,0.9,6,,43
2020-08-25 18:00,31.6,,0.4,61,0.8,2,,38.5
2020-08-25 19:00,28.8,,0.8,75,0.3,3,,33.7
2020-08-25 20:00,28,,1.2,78,0,3,,31.5
2020-08-25 21:00,27.1,,1.2,81,,3,,29.7
2020-08-25 22:00,26.6,,0.9,84,,3,,28.7
2020-08-25 23:00,26,,0.9,87,,3,,28.1
2020-08-26 0:00,25.7,,1.1,88,,3,,27.7
2020-08-26 1:00,25.3,,1.1,90,,4,,27.1
2020-08-26 2:00,25.1,,0.8,92,,5,,26.7
2020-08-26 3:00,,,0.3,92,,5,,26.3
2020-08-26 4:00,,,0.2,91,,5,,26.6
2020-08-26 5:00,25.5,0,0.3,89,,4,,26.9
2020-08-26 6:00,25.1,,0.4,91,0,7,,26.6
2020-08-26 7:00,26.5,,0.2,85,0.4,7,,27.5
2020-08-26 8:00,28.6,,1.4,77,1,4,,31.2
2020-08-26 9:00,29.5,,1.3,72,0.8,6,,35.3
2020-08-26 10:00,31.2,,2.2,67,0.7,7,,39.6
2020-08-26 11:00,32.7,,2.6,57,0.6,8,,42.9
2020-08-26 12:00,31.9,,2.3,57,0.8,7,,44.6
2020-08-26 13:00,32.9,,2.6,53,0.7,9,,45.4
2020-08-26 14:00,33.2,,2.5,52,0.6,8,,45.9
2020-08-26 15:00,32.7,0,2.8,55,0.5,8,,42.9
2020-08-26 16:00,31.8,,2.9,56,0.4,8,,40.1
2020-08-26 17:00,30.7,,2.5,62,0,10,,37
2020-08-26 18:00,30.4,,3,61,0,10,,34
2020-08-26 19:00,30,,2.8,62,0,10,,32
2020-08-26 20:00,29.7,,1.8,64,0,10,,30.8
2020-08-26 21:00,28.8,0,2,67,,10,,29
2020-08-26 22:00,29.2,,2.6,65,,9,,29.3
2020-08-26 23:00,29.6,,2.3,62,,10,,29.3
2020-08-27 0:00,29.3,0,2.5,64,,10,,29.2
2020-08-27 1:00,29.4,,3.2,64,,10,,29.1
2020-08-27 2:00,29,0,2.3,67,,10,,28.9
2020-08-27 3:00,26.2,2.6,3.2,86,,10,,26.6
2020-08-27 4:00,26,0.6,2.6,88,,10,,26.5
2020-08-27 5:00,25.7,2.7,2,89,,10,,26.2
2020-08-27 6:00,26.3,,2.3,84,0,10,,26
2020-08-27 7:00,26.1,0.5,2.1,87,0,10,,26.4
2020-08-27 8:00,26.8,0,2.1,84,0,9,,27.4
2020-08-27 9:00,27.3,,1.5,81,0,10,,28.8
2020-08-27 10:00,28.8,,1.1,78,0.2,9,,32.3
2020-08-27 11:00,29.2,,0.7,73,0.7,8,,34.6
2020-08-27 12:00,29.9,,1.7,70,0.6,8,,35.2
2020-08-27 13:00,30.9,,1.1,69,0.2,9,,35.8
2020-08-27 14:00,31.6,,1.3,65,0.8,8,,39.2
2020-08-27 15:00,30.4,,1.5,70,0.5,9,,37.2
2020-08-27 16:00,29.9,,1.3,71,0.6,9,,35.8
2020-08-27 17:00,28.3,0.3,1.2,80,0.5,8,,33
